Sample Number,ClassName,Snippet Number,Method,Exist,Description
55,Scanner,8,long nextLong(),True,Scans the next token of the input as a long.
55,Scanner,9,boolean nextBoolean(),True,Scans the next token of the input into a boolean value and returns that value.
55,Scanner,10,BigInteger nextBigInteger(),True,Scans the next token of the input as a BigInteger.
55,Scanner,11,BigDecimal nextBigDecimal(),True,Scans the next token of the input as a BigDecimal.
55,Scanner,12,Scanner useDelimiter(Pattern pattern),True,Sets this scanner's delimiting pattern to the specified pattern.
55,Scanner,13,void useLocale(Locale locale),False,NULL
55,Scanner,14,void close(),True,Closes this scanner.
56,ServiceLoader,1,<T> Iterator<T> iterator(),False,NULL
56,ServiceLoader,2,<T> Spliterator<T> spliterator(),False,NULL
56,ServiceLoader,3,<T> Stream<T> stream(),False,NULL
56,ServiceLoader,4,<T> Stream<T> parallelStream(),False,NULL
56,ServiceLoader,5,void reload(),True,Clear this loader's provider cache so that all providers will be reloaded.
57,SimpleTimeZone,1,"SimpleTimeZone(int offset, String ID)",False,NULL
57,SimpleTimeZone,2,int getOffset(long date),True,Returns the offset of this time zone from UTC at the given time.
57,SimpleTimeZone,3,int getOffsetFromLocal(long local),False,NULL
57,SimpleTimeZone,4,"int getOffsetFromLocal(long local, boolean daylight)",False,NULL
57,SimpleTimeZone,5,"int getOffsetFromLocal(long local, boolean daylight, boolean stdDaylight)",False,NULL
58,Spliterators,1,Spliterator.OfInt spliterator(int[] array),False,NULL
58,Spliterators,2,Spliterator.OfLong spliterator(long[] array),False,NULL
58,Spliterators,3,Spliterator.OfDouble spliterator(double[] array),False,NULL
58,Spliterators,4,"Spliterator.OfInt spliterator(int[] array, int origin, int fence)",False,NULL
58,Spliterators,5,"Spliterator.OfLong spliterator(long[] array, int origin, int fence)",False,NULL
58,Spliterators,6,"Spliterator.OfDouble spliterator(double[] array, int origin, int fence)",False,NULL
59,Spliterators.AbstractDoubleSpliterator,1,double tryAdvance(DoubleConsumer action),False,NULL
59,Spliterators.AbstractDoubleSpliterator,2,Spliterator<Double> trySplit(),False,NULL
59,Spliterators.AbstractDoubleSpliterator,3,long estimateSize(),True,"Returns an estimate of the number of elements that would be encountered by a Spliterator.forEachRemaining(java.util.function.Consumer<? super T>) traversal, or returns Long.MAX_VALUE if infinite, unknown, or too expensive to compute."
59,Spliterators.AbstractDoubleSpliterator,4,int characteristics(),True,Returns a set of characteristics of this Spliterator and its elements.
59,Spliterators.AbstractDoubleSpliterator,5,boolean hasCharacteristics(int characteristics),False,NULL
60,Spliterators.AbstractIntSpliterator,1,int estimateSize(),False,NULL
60,Spliterators.AbstractIntSpliterator,2,boolean tryAdvance(IntConsumer action),False,NULL
60,Spliterators.AbstractIntSpliterator,3,Spliterator<Integer> trySplit(),False,NULL
60,Spliterators.AbstractIntSpliterator,4,long estimateSize(),True,"Returns an estimate of the number of elements that would be encountered by a Spliterator.forEachRemaining(java.util.function.Consumer<? super T>) traversal, or returns Long.MAX_VALUE if infinite, unknown, or too expensive to compute."
60,Spliterators.AbstractIntSpliterator,5,boolean tryAdvance(IntConsumer action),False,NULL
61,Spliterators.AbstractLongSpliterator,1,long estimateSize(),True,"Returns an estimate of the number of elements that would be encountered by a Spliterator.forEachRemaining(java.util.function.Consumer<? super T>) traversal, or returns Long.MAX_VALUE if infinite, unknown, or too expensive to compute."
61,Spliterators.AbstractLongSpliterator,2,boolean tryAdvance(Consumer<? super Long> action),False,NULL
61,Spliterators.AbstractLongSpliterator,3,Spliterator<Long> trySplit(),False,NULL
61,Spliterators.AbstractLongSpliterator,4,long getExactSizeIfKnown(),False,NULL
61,Spliterators.AbstractLongSpliterator,5,int characteristics(),True,Returns a set of characteristics of this Spliterator and its elements.
62,Spliterators.AbstractSpliterator,1,boolean tryAdvance(Consumer<? super T> action),False,NULL
62,Spliterators.AbstractSpliterator,2,Spliterator<T> trySplit(),True,"If this spliterator can be partitioned, returns a Spliterator covering elements, that will, upon return from this method, not be covered by this Spliterator."
62,Spliterators.AbstractSpliterator,3,long estimateSize(),True,"Returns an estimate of the number of elements that would be encountered by a Spliterator.forEachRemaining(java.util.function.Consumer<? super T>) traversal, or returns Long.MAX_VALUE if infinite, unknown, or too expensive to compute."
62,Spliterators.AbstractSpliterator,4,int characteristics(),True,Returns a set of characteristics of this Spliterator and its elements.
62,Spliterators.AbstractSpliterator,5,Comparator<? super T> getComparator(),False,NULL
63,SplittableRandom,1,SplittableRandom(),False,NULL
63,SplittableRandom,2,long nextLong(),True,Returns a pseudorandom long value.
63,SplittableRandom,3,double nextDouble(),True,Returns a pseudorandom double value between zero (inclusive) and one (exclusive).
63,SplittableRandom,4,int nextInt(),True,Returns a pseudorandom int value.
63,SplittableRandom,5,boolean nextBoolean(),True,Returns a pseudorandom boolean value.
64,Stack,1,boolean empty(),True,Tests if this stack is empty.
64,Stack,2,E peek(),True,Looks at the object at the top of this stack without removing it from the stack.
64,Stack,3,E pop(),True,Removes the object at the top of this stack and returns that object as the value of this function.
64,Stack,4,E push(E item),True,Pushes an item onto the top of this stack.
64,Stack,5,int search(Object o),True,Returns the 1-based position where an object is on this stack.
65,StringJoiner,1,StringJoiner(CharSequence delimiter),False,NULL
65,StringJoiner,2,"StringJoiner(CharSequence delimiter, CharSequence prefix, CharSequence suffix)",False,NULL
65,StringJoiner,3,StringJoiner merge(StringJoiner other),True,Adds the contents of the given StringJoiner without prefix and suffix as the next element if it is non-empty.
65,StringJoiner,4,StringJoiner setEmptyValue(CharSequence emptyValue),True,"Sets the sequence of characters to be used when determining the string representation of this StringJoiner and no elements have been added yet, that is, when it is empty."
65,StringJoiner,5,StringJoiner add(CharSequence newElement),True,Adds a copy of the given CharSequence value as the next element of the StringJoiner value.
66,StringTokenizer,1,StringTokenizer(String str),False,NULL
66,StringTokenizer,2,"StringTokenizer(String str, String delim)",False,NULL
66,StringTokenizer,3,boolean hasMoreTokens(),True,Tests if there are more tokens available from this tokenizer's string.
66,StringTokenizer,4,String nextToken(),True,Returns the next token from this string tokenizer.
66,StringTokenizer,5,String nextToken(String delim),True,Returns the next token in this string tokenizer's string.
67,Timer,1,"void schedule(TimerTask task, Date time)",True,Schedules the specified task for execution at the specified time.
67,Timer,2,"void schedule(TimerTask task, long delay)",True,Schedules the specified task for execution after the specified delay.
67,Timer,3,"void schedule(TimerTask task, Date firstTime, long period)",True,"Schedules the specified task for repeated fixed-delay execution, beginning at the specified time."
67,Timer,4,"void scheduleAtFixedRate(TimerTask task, long delay, long period)",True,"Schedules the specified task for repeated fixed-rate execution, beginning after the specified delay."
67,Timer,5,void cancel(),True,"Terminates this timer, discarding any currently scheduled tasks."
68,TimerTask,1,void cancel(),False,NULL
68,TimerTask,2,boolean cancel(boolean mayInterruptIfRunning),False,NULL
68,TimerTask,3,long scheduledExecutionTime(),True,Returns the scheduled execution time of the most recent actual execution of this task.
68,TimerTask,4,void run(),True,The action to be performed by this timer task.
68,TimerTask,5,boolean isCancelled(),False,NULL
69,TimeZone,1,TimeZone(String id),False,NULL
69,TimeZone,2,"TimeZone(String id, boolean daylight)",False,NULL
69,TimeZone,3,"TimeZone(String id, int rawOffset, String dst)",False,NULL
69,TimeZone,4,"TimeZone(String id, int rawOffset, int dstSavings)",False,NULL
69,TimeZone,5,"TimeZone(String id, int rawOffset, int dstSavings, int dstStart, int dstEnd)",False,NULL
70,TreeMap,1,boolean containsKey(Object key),True,Returns true if this map contains a mapping for the specified key.
70,TreeMap,2,V get(Object key),True,"Returns the value to which the specified key is mapped, or null if this map contains no mapping for the key."
70,TreeMap,3,"V put(K key, V value)",True,Associates the specified value with the specified key in this map.
70,TreeMap,4,V remove(Object key),True,Removes the mapping for this key from this TreeMap if present.
70,TreeMap,5,"V replace(K key, V value)",True,Replaces the entry for the specified key only if it is currently mapped to some value.
71,TreeSet,1,boolean add(E e),True,Adds the specified element to this set if it is not already present.
71,TreeSet,2,boolean addAll(Collection<? extends E> c),True,Adds all of the elements in the specified collection to this set.
71,TreeSet,3,void clear(),True,Removes all of the elements from this set.
71,TreeSet,4,boolean contains(Object o),True,Returns true if this set contains the specified element.
71,TreeSet,5,boolean remove(Object o),True,Removes the specified element from this set if it is present.
72,UUID,1,UUID fromString(String name),True,Creates a UUID from the string standard representation as described in the toString() method.
72,UUID,2,UUID randomUUID(),True,Static factory to retrieve a type 4 (pseudo randomly generated) UUID.
72,UUID,3,int compareTo(UUID uuid),True,Compares this UUID with the specified UUID.
72,UUID,4,String toString(),True,Returns a String object representing this UUID.
72,UUID,5,long timestamp(),True,The timestamp value associated with this UUID.
73,Vector,1,boolean add(E e),True,Appends the specified element to the end of this Vector.
73,Vector,2,"boolean add(int index, E element)",False,NULL
73,Vector,3,E get(int index),True,Returns the element at the specified position in this Vector.
73,Vector,4,"E set(int index, E element)",True,Replaces the element at the specified position in this Vector with the specified element.
73,Vector,5,boolean remove(Object o),True,"Removes the first occurrence of the specified element in this Vector If the Vector does not contain the element, it is unchanged."
74,WeakHashMap,1,V get(Object key),True,"Returns the value to which the specified key is mapped, or null if this map contains no mapping for the key."
74,WeakHashMap,2,"V put(K key, V value)",True,Associates the specified value with the specified key in this map.
74,WeakHashMap,3,V remove(Object key),True,Removes the mapping for a key from this weak hash map if it is present.
74,WeakHashMap,4,void clear(),True,Removes all of the mappings from this map.
74,WeakHashMap,5,boolean containsKey(Object key),True,Returns true if this map contains a mapping for the specified key.
